source_id,acgme_id,rise_program_id,program_name,state,domain,url,source_type,source_date,retrieved_at,confidence,domain_status
1801113148-15_c-00,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,15_core_faculty,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/department-and-faculty/,OFFICIAL_PROGRAM,current at retrieval; FREIDA survey received 2026-06-15,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-15_c-01,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,15_core_faculty,https://college.mayo.edu/academics/residencies-and-fellowships/autoimmune-neurology-fellowship-florida/meet-the-faculty/,OFFICIAL_PROGRAM,current at retrieval; FREIDA survey received 2026-06-15,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-15_c-02,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,15_core_faculty,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/,OFFICIAL_PROGRAM,current at retrieval; FREIDA survey received 2026-06-15,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-15_c-03,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,15_core_faculty,https://freida.ama-assn.org/program/1801113148,OFFICIAL_PROGRAM,current at retrieval; FREIDA survey received 2026-06-15,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-16_m-00,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,16_movement_disorders,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/department-and-faculty/,OFFICIAL_PROGRAM,current at retrieval,2026-09-12T00:00:00Z,MEDIUM,PARTIALLY_VERIFIED
1801113148-16_m-01,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,16_movement_disorders,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/curriculum/rotation-descriptions/,OFFICIAL_PROGRAM,current at retrieval,2026-09-12T00:00:00Z,MEDIUM,PARTIALLY_VERIFIED
1801113148-16_m-02,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,16_movement_disorders,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/curriculum/rotation-schedule/,OFFICIAL_PROGRAM,current at retrieval,2026-09-12T00:00:00Z,MEDIUM,PARTIALLY_VERIFIED
1801113148-16_m-03,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,16_movement_disorders,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/graduate-outcomes/,OFFICIAL_PROGRAM,current at retrieval,2026-09-12T00:00:00Z,MEDIUM,PARTIALLY_VERIFIED
1801113148-16_m-04,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,16_movement_disorders,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/,OFFICIAL_PROGRAM,current at retrieval,2026-09-12T00:00:00Z,MEDIUM,PARTIALLY_VERIFIED
1801113148-16_m-05,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,16_movement_disorders,https://college.mayo.edu/academics/residencies-and-fellowships/movement-disorders-fellowship-minnesota/curriculum/,OFFICIAL_PROGRAM,current at retrieval,2026-09-12T00:00:00Z,MEDIUM,PARTIALLY_VERIFIED
1801113148-16_m-06,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,16_movement_disorders,https://www.lbda.org/research/research-centers-of-excellence/mayo-clinic-campus-in-jacksonville-florida/,OFFICIAL_PROGRAM,current at retrieval,2026-09-12T00:00:00Z,MEDIUM,PARTIALLY_VERIFIED
1801113148-17_m-00,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,17_ms_neuroimmunology,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/department-and-faculty/,OFFICIAL_FELLOWSHIP,Autoimmune Neurology Fellowship page states first fellow July 2024; pages current at retrieval,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-17_m-01,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,17_ms_neuroimmunology,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/curriculum/rotation-descriptions/,OFFICIAL_FELLOWSHIP,Autoimmune Neurology Fellowship page states first fellow July 2024; pages current at retrieval,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-17_m-02,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,17_ms_neuroimmunology,https://college.mayo.edu/academics/residencies-and-fellowships/autoimmune-neurology-fellowship-florida/,OFFICIAL_FELLOWSHIP,Autoimmune Neurology Fellowship page states first fellow July 2024; pages current at retrieval,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-17_m-03,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,17_ms_neuroimmunology,https://college.mayo.edu/academics/residencies-and-fellowships/autoimmune-neurology-fellowship-florida/meet-the-faculty/,OFFICIAL_FELLOWSHIP,Autoimmune Neurology Fellowship page states first fellow July 2024; pages current at retrieval,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-17_m-04,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,17_ms_neuroimmunology,https://college.mayo.edu/academics/residencies-and-fellowships/autoimmune-neurology-fellowship-florida/curriculum/,OFFICIAL_FELLOWSHIP,Autoimmune Neurology Fellowship page states first fellow July 2024; pages current at retrieval,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-17_m-05,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,17_ms_neuroimmunology,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/,OFFICIAL_FELLOWSHIP,Autoimmune Neurology Fellowship page states first fellow July 2024; pages current at retrieval,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-17_m-06,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,17_ms_neuroimmunology,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/graduate-outcomes/,OFFICIAL_FELLOWSHIP,Autoimmune Neurology Fellowship page states first fellow July 2024; pages current at retrieval,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-18_f-00,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,18_fellowships,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/graduate-outcomes/,OFFICIAL_FELLOWSHIP,current at retrieval,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-18_f-01,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,18_fellowships,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/department-and-faculty/,OFFICIAL_FELLOWSHIP,current at retrieval,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-18_f-02,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,18_fellowships,https://college.mayo.edu/academics/residencies-and-fellowships/autoimmune-neurology-fellowship-florida/,OFFICIAL_FELLOWSHIP,current at retrieval,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-18_f-03,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,18_fellowships,https://college.mayo.edu/academics/residencies-and-fellowships/movement-disorders-fellowship-minnesota/curriculum/,OFFICIAL_FELLOWSHIP,current at retrieval,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-19_g-00,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,19_graduate_outcomes,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/graduate-outcomes/,OFFICIAL_PROGRAM,most recent named graduate is class of 2025,2026-09-12T00:00:00Z,MEDIUM,PARTIALLY_VERIFIED
1801113148-19_g-01,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,19_graduate_outcomes,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/,OFFICIAL_PROGRAM,most recent named graduate is class of 2025,2026-09-12T00:00:00Z,MEDIUM,PARTIALLY_VERIFIED
1801113148-19_g-02,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,19_graduate_outcomes,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/department-and-faculty/,OFFICIAL_PROGRAM,most recent named graduate is class of 2025,2026-09-12T00:00:00Z,MEDIUM,PARTIALLY_VERIFIED
1801113148-20_b-00,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,20_board_pass_rate,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/,OFFICIAL_PROGRAM,,2026-09-12T00:00:00Z,HIGH,RESEARCHED_NOT_PUBLIC
1801113148-20_b-01,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,20_board_pass_rate,https://freida.ama-assn.org/program/1801113148,OFFICIAL_PROGRAM,,2026-09-12T00:00:00Z,HIGH,RESEARCHED_NOT_PUBLIC
1801113148-20_b-02,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,20_board_pass_rate,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/graduate-outcomes/,OFFICIAL_PROGRAM,,2026-09-12T00:00:00Z,HIGH,RESEARCHED_NOT_PUBLIC
1801113148-21_s-00,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,21_salary_benefits,https://college.mayo.edu/academics/residencies-and-fellowships/admissions-and-benefits/stipend-and-benefits/,OFFICIAL_HR_BENEFITS,Stipend table effective 2026-03-11,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-21_s-01,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,21_salary_benefits,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/resident-life/,OFFICIAL_HR_BENEFITS,Stipend table effective 2026-03-11,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-21_s-02,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,21_salary_benefits,https://freida.ama-assn.org/program/1801113148,OFFICIAL_HR_BENEFITS,Stipend table effective 2026-03-11,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-22_c-00,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,22_curriculum,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/curriculum/,OFFICIAL_PROGRAM,current at retrieval; FREIDA survey received 2026-06-15,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-22_c-01,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,22_curriculum,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/curriculum/rotation-schedule/,OFFICIAL_PROGRAM,current at retrieval; FREIDA survey received 2026-06-15,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-22_c-02,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,22_curriculum,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/curriculum/rotation-descriptions/,OFFICIAL_PROGRAM,current at retrieval; FREIDA survey received 2026-06-15,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-22_c-03,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,22_curriculum,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/department-and-faculty/,OFFICIAL_PROGRAM,current at retrieval; FREIDA survey received 2026-06-15,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-22_c-04,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,22_curriculum,https://freida.ama-assn.org/program/1801113148,OFFICIAL_PROGRAM,current at retrieval; FREIDA survey received 2026-06-15,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-23_w-00,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,23_why_this_program,https://college.mayo.edu/academics/residencies-and-fellowships/autoimmune-neurology-fellowship-florida/,OFFICIAL_PROGRAM,current at retrieval,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-23_w-01,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,23_why_this_program,https://college.mayo.edu/academics/residencies-and-fellowships/autoimmune-neurology-fellowship-florida/meet-the-faculty/,OFFICIAL_PROGRAM,current at retrieval,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-23_w-02,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,23_why_this_program,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/department-and-faculty/,OFFICIAL_PROGRAM,current at retrieval,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-23_w-03,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,23_why_this_program,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/curriculum/rotation-descriptions/,OFFICIAL_PROGRAM,current at retrieval,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-23_w-04,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,23_why_this_program,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/curriculum/,OFFICIAL_PROGRAM,current at retrieval,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-23_w-05,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,23_why_this_program,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/graduate-outcomes/,OFFICIAL_PROGRAM,current at retrieval,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-23_w-06,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,23_why_this_program,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/meet-our-trainees/,OFFICIAL_PROGRAM,current at retrieval,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-23_w-07,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,23_why_this_program,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/,OFFICIAL_PROGRAM,current at retrieval,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-24_s-00,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,24_spanish_latino_relevance,https://freida.ama-assn.org/program/1801113148,OFFICIAL_INSTITUTION,,2026-09-12T00:00:00Z,MEDIUM,RESEARCHED_NOT_FOUND
1801113148-24_s-01,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,24_spanish_latino_relevance,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/curriculum/,OFFICIAL_INSTITUTION,,2026-09-12T00:00:00Z,MEDIUM,RESEARCHED_NOT_FOUND
1801113148-24_s-02,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,24_spanish_latino_relevance,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/curriculum/rotation-descriptions/,OFFICIAL_INSTITUTION,,2026-09-12T00:00:00Z,MEDIUM,RESEARCHED_NOT_FOUND
1801113148-24_s-03,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,24_spanish_latino_relevance,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/resident-life/,OFFICIAL_INSTITUTION,,2026-09-12T00:00:00Z,MEDIUM,RESEARCHED_NOT_FOUND
1801113148-24_s-04,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,24_spanish_latino_relevance,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/department-and-faculty/,OFFICIAL_INSTITUTION,,2026-09-12T00:00:00Z,MEDIUM,RESEARCHED_NOT_FOUND
1801113148-24_s-05,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,24_spanish_latino_relevance,https://www.mayoclinic.org/patient-visitor-guide/florida/interpreter-services,OFFICIAL_INSTITUTION,,2026-09-12T00:00:00Z,MEDIUM,RESEARCHED_NOT_FOUND
1801113148-25_u-00,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,25_ucc_puerto_rico,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/meet-our-trainees/,OFFICIAL_PROGRAM,AY2026-27 roster,2026-09-12T00:00:00Z,HIGH,RESEARCHED_NOT_FOUND
1801113148-25_u-01,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,25_ucc_puerto_rico,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/department-and-faculty/,OFFICIAL_PROGRAM,AY2026-27 roster,2026-09-12T00:00:00Z,HIGH,RESEARCHED_NOT_FOUND
1801113148-25_u-02,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,25_ucc_puerto_rico,https://college.mayo.edu/academics/residencies-and-fellowships/admissions-and-benefits/,OFFICIAL_PROGRAM,AY2026-27 roster,2026-09-12T00:00:00Z,HIGH,RESEARCHED_NOT_FOUND
1801113148-25_u-03,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,25_ucc_puerto_rico,https://college.mayo.edu/academics/residencies-and-fellowships/admissions-and-benefits/application-process/,OFFICIAL_PROGRAM,AY2026-27 roster,2026-09-12T00:00:00Z,HIGH,RESEARCHED_NOT_FOUND
1801113148-26_s-00,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,26_sources_freshness_completion,https://freida.ama-assn.org/program/1801113148,FREIDA,FREIDA survey received 2026-06-15; node changed 2026-08-20,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-26_s-01,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,26_sources_freshness_completion,https://programdirectory.nrmp.org/mayo-clinic-school-of-grad-med-educ-fl-1032180c0/,FREIDA,FREIDA survey received 2026-06-15; node changed 2026-08-20,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-26_s-02,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,26_sources_freshness_completion,https://college.mayo.edu/academics/residencies-and-fellowships/adult-neurology-residency-florida/,FREIDA,FREIDA survey received 2026-06-15; node changed 2026-08-20,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-26_s-03,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,26_sources_freshness_completion,https://college.mayo.edu/academics/residencies-and-fellowships/admissions-and-benefits/stipend-and-benefits/,FREIDA,FREIDA survey received 2026-06-15; node changed 2026-08-20,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801113148-26_s-04,1801113148,RISE-NEURO-0095,Mayo Clinic College of Medicine and Science (Jacksonville) Program - Adult Neurology Residency (Florida),FL,26_sources_freshness_completion,https://apps.acgme.org/ads/Public/Programs/Detail?programId=1801113148,FREIDA,FREIDA survey received 2026-06-15; node changed 2026-08-20,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801121025-1_id-00,1801121025,RISE-NEURO-0205,"University of Florida Program (UF Neurology Residency), Gainesville",FL,1_identity_structure,https://freida.ama-assn.org/program/1801121025,FREIDA,2026-06-30 (FREIDA survey received); FREIDA node changed 2026-08-20,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801121025-1_id-01,1801121025,RISE-NEURO-0205,"University of Florida Program (UF Neurology Residency), Gainesville",FL,1_identity_structure,https://programdirectory.nrmp.org/univ-of-florida-com-shands-hosp-fl-1824180c0/,FREIDA,2026-06-30 (FREIDA survey received); FREIDA node changed 2026-08-20,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801121025-1_id-02,1801121025,RISE-NEURO-0205,"University of Florida Program (UF Neurology Residency), Gainesville",FL,1_identity_structure,https://neurology.ufl.edu/education/residency-program/,FREIDA,2026-06-30 (FREIDA survey received); FREIDA node changed 2026-08-20,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801121025-1_id-03,1801121025,RISE-NEURO-0205,"University of Florida Program (UF Neurology Residency), Gainesville",FL,1_identity_structure,https://neurology.ufl.edu/education/residency-program/application/,FREIDA,2026-06-30 (FREIDA survey received); FREIDA node changed 2026-08-20,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801121025-2_vi-00,1801121025,RISE-NEURO-0205,"University of Florida Program (UF Neurology Residency), Gainesville",FL,2_visa,https://neurology.ufl.edu/education/residency-program/application/,OFFICIAL_PROGRAM,Program page current for the 2026-2027 season; GME policy revised 2024-09-12,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801121025-2_vi-01,1801121025,RISE-NEURO-0205,"University of Florida Program (UF Neurology Residency), Gainesville",FL,2_visa,https://freida.ama-assn.org/program/1801121025,OFFICIAL_PROGRAM,Program page current for the 2026-2027 season; GME policy revised 2024-09-12,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801121025-2_vi-02,1801121025,RISE-NEURO-0205,"University of Florida Program (UF Neurology Residency), Gainesville",FL,2_visa,https://gme.med.ufl.edu/wordpress/files/2025/03/GME_Housestaff-Recruitment-Selection-Eligibility-and-Appointment-Policy_rev-Sept-2024.pdf,OFFICIAL_PROGRAM,Program page current for the 2026-2027 season; GME policy revised 2024-09-12,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801121025-3_st-00,1801121025,RISE-NEURO-0205,"University of Florida Program (UF Neurology Residency), Gainesville",FL,3_step1_policy,https://freida.ama-assn.org/program/1801121025,OFFICIAL_PROGRAM,2026-06-30 (survey); GME policy 2022-01-31,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801121025-3_st-01,1801121025,RISE-NEURO-0205,"University of Florida Program (UF Neurology Residency), Gainesville",FL,3_step1_policy,https://neurology.ufl.edu/education/residency-program/application/,OFFICIAL_PROGRAM,2026-06-30 (survey); GME policy 2022-01-31,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801121025-3_st-02,1801121025,RISE-NEURO-0205,"University of Florida Program (UF Neurology Residency), Gainesville",FL,3_step1_policy,https://gme.med.ufl.edu/wordpress/files/2024/08/GME_USMLE-COMLEX-Policy.pdf,OFFICIAL_PROGRAM,2026-06-30 (survey); GME policy 2022-01-31,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801121025-4_st-00,1801121025,RISE-NEURO-0205,"University of Florida Program (UF Neurology Residency), Gainesville",FL,4_step2_requirement_minimum,https://freida.ama-assn.org/program/1801121025,FREIDA,2026-06-30,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801121025-4_st-01,1801121025,RISE-NEURO-0205,"University of Florida Program (UF Neurology Residency), Gainesville",FL,4_step2_requirement_minimum,https://neurology.ufl.edu/education/residency-program/application/,FREIDA,2026-06-30,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801121025-4_st-02,1801121025,RISE-NEURO-0205,"University of Florida Program (UF Neurology Residency), Gainesville",FL,4_step2_requirement_minimum,https://gme.med.ufl.edu/wordpress/files/2025/03/GME_Housestaff-Recruitment-Selection-Eligibility-and-Appointment-Policy_rev-Sept-2024.pdf,FREIDA,2026-06-30,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801121025-5_st-00,1801121025,RISE-NEURO-0205,"University of Florida Program (UF Neurology Residency), Gainesville",FL,5_step2_timing,https://neurology.ufl.edu/education/residency-program/application/,OFFICIAL_PROGRAM,Program page current for 2026-2027 interview season; FREIDA survey received 2026-06-30,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801121025-5_st-01,1801121025,RISE-NEURO-0205,"University of Florida Program (UF Neurology Residency), Gainesville",FL,5_step2_timing,https://freida.ama-assn.org/program/1801121025,OFFICIAL_PROGRAM,Program page current for 2026-2027 interview season; FREIDA survey received 2026-06-30,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801121025-5_st-02,1801121025,RISE-NEURO-0205,"University of Florida Program (UF Neurology Residency), Gainesville",FL,5_step2_timing,https://gme.med.ufl.edu/wordpress/files/2025/03/GME_Housestaff-Recruitment-Selection-Eligibility-and-Appointment-Policy_rev-Sept-2024.pdf,OFFICIAL_PROGRAM,Program page current for 2026-2027 interview season; FREIDA survey received 2026-06-30,2026-09-12T00:00:00Z,HIGH,VERIFIED
1801121025-5_st-03,1801121025,RISE-NEURO-0205,"University of Florida Program (UF Neurology Residency), Gainesville",FL,5_step2_timing,https://gme.med.ufl.edu/wordpress/files/2024/08/GME_USMLE-COMLEX-Policy.pdf,OFFICIAL_PROGRAM,Program page current for 2026-2027 interview season; FREIDA survey received 2026-06-30,2026-09-12T00:00:00Z,HIGH,VERIFIED
